Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,trial start,,None,in view,POINT,1.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,43,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,1.600,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,48,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,1.733,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,52,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,gape,,,,START,1.767,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,53,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,gape,,,,STOP,1.900,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,57,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,gape,,,,START,1.967,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,59,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,gape,,,,STOP,2.133,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,64,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,gape,,,,START,2.167,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,65,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,gape,,,,STOP,2.300,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,69,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,gape,,,,START,2.367,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,71,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,gape,,,,STOP,2.500,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,75,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,2.567,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,77,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,2.633,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,79,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,2.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,81,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,2.767,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,83,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,2.833,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,85,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,2.900,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,87,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,2.967,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,89,NA,
CM31_TestPart1_sac_20,2024-02-27 16:08:00,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.033,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_20.avi,91,NA,
