Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
CM31_TestPart1_sac_17,2024-02-23 17:04:04,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,0.0,6.000,30.000,,trial start,,None,mixed view,POINT,1.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,43,NA,
CM31_TestPart1_sac_17,2024-02-23 17:04:04,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,0.0,6.000,30.000,,gape,,,,START,1.867,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,56,NA,
CM31_TestPart1_sac_17,2024-02-23 17:04:04,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,0.0,6.000,30.000,,gape,,,,STOP,2.000,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,60,NA,
CM31_TestPart1_sac_17,2024-02-23 17:04:04,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,0.0,6.000,30.000,,gape,,,,START,2.067,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,62,NA,
CM31_TestPart1_sac_17,2024-02-23 17:04:04,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,0.0,6.000,30.000,,gape,,,,STOP,2.233,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,67,NA,
CM31_TestPart1_sac_17,2024-02-23 17:04:04,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,0.0,6.000,30.000,,gape,,,,START,2.300,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,69,NA,
CM31_TestPart1_sac_17,2024-02-23 17:04:04,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,0.0,6.000,30.000,,gape,,,,STOP,2.400,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,72,NA,
CM31_TestPart1_sac_17,2024-02-23 17:04:04,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,0.0,6.000,30.000,,gape,,,,START,2.500,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,75,NA,
CM31_TestPart1_sac_17,2024-02-23 17:04:04,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,0.0,6.000,30.000,,gape,,,,STOP,2.600,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,78,NA,
CM31_TestPart1_sac_17,2024-02-23 17:04:04,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,2.633,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_17.avi,79,NA,
