Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,trial start,,None,mixed view,POINT,1.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,43,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,1.533,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,46,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,1.633,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,49,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,START,1.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,51,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,STOP,1.800,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,54,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,START,1.867,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,56,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,STOP,2.033,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,61,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,START,2.067,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,62,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,STOP,2.233,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,67,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,START,2.300,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,69,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,STOP,2.467,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,74,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,START,2.500,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,75,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,STOP,2.667,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,80,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,START,2.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,81,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,STOP,2.867,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,86,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,START,2.900,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,87,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,STOP,3.067,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,92,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,START,3.100,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,93,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,STOP,3.167,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,95,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,START,3.233,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,97,NA,
CM31_TestPart1_sac_3,2024-02-23 12:19:57,,4.434,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,0.0,6.000,30.000,,gape,,,,STOP,3.300,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_3.avi,99,NA,
