Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,trial start,,None,mixed view,POINT,1.400,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,42,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,1.567,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,47,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,1.667,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,50,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,START,1.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,51,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,STOP,1.900,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,57,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,START,1.933,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,58,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,STOP,2.100,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,63,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,START,2.133,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,64,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,STOP,2.300,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,69,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,START,2.333,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,70,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,STOP,2.500,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,75,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,START,2.533,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,76,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,STOP,2.667,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,80,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,START,2.733,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,82,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,STOP,2.833,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,85,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,START,2.867,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,86,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,gape,,,,STOP,2.967,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,89,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.033,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,91,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.100,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,93,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.167,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,95,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.233,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,97,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.300,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,99,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.367,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,101,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,3.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,103,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,3.500,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,105,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,3.733,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,112,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,3.800,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,114,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.900,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,117,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.967,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,119,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,4.100,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,123,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,4.167,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,125,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,4.300,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,129,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,4.367,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,131,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,4.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,133,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,4.500,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,135,NA,
CM31_TestPart1_sac_11,2024-02-23 13:35:29,,4.433,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,4.767,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_11.avi,143,NA,
