Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,trial start,,None,mixed view,POINT,1.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,43,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,START,1.867,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,56,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,STOP,2.000,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,60,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,START,2.067,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,62,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,STOP,2.200,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,66,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,START,2.267,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,68,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,STOP,2.400,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,72,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,START,2.467,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,74,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,STOP,2.600,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,78,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,START,2.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,81,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,STOP,2.767,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,83,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,START,2.867,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,86,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,STOP,2.967,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,89,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,START,3.033,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,91,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,STOP,3.133,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,94,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,START,3.200,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,96,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,STOP,3.300,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,99,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,START,3.367,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,101,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,gape,,,,STOP,3.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,103,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.500,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,105,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.567,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,107,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.633,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,109,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,111,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.767,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,113,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.833,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,115,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.900,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,117,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.967,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,119,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,4.467,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,134,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,4.533,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,136,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,4.667,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,140,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,4.733,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,142,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,4.800,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,144,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,4.867,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,146,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,4.967,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,149,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,5.033,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,151,NA,
CM31_TestPart1_sac_6,2024-02-23 13:03:27,,4.467,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,5.133,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_6.avi,154,NA,
