Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,trial start,,None,mixed view,POINT,1.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,43,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,1.633,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,49,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,1.733,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,52,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,gape,,,,START,1.767,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,53,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,gape,,,,STOP,1.933,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,58,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,gape,,,,START,1.967,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,59,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,gape,,,,STOP,2.133,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,64,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,gape,,,,START,2.167,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,65,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,gape,,,,STOP,2.300,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,69,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,gape,,,,START,2.333,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,70,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,gape,,,,STOP,2.500,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,75,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,gape,,,,START,2.567,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,77,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,gape,,,,STOP,2.667,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,80,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,2.667,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,80,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,2.767,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,83,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,2.900,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,87,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.000,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,90,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.033,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,91,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.133,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,94,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.233,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,97,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.300,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,99,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.567,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,107,NA,
CM31_TestPart1_sac_10,2024-02-23 13:32:20,,4.000,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_10.avi,111,NA,
