Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
CM31_TestPart1_sac_2,2024-02-23 12:14:33,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,0.0,6.000,30.000,,trial start,,m,None,POINT,1.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,43,NA,
CM31_TestPart1_sac_2,2024-02-23 12:14:33,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,0.0,6.000,30.000,,gape,,,,START,1.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,51,NA,
CM31_TestPart1_sac_2,2024-02-23 12:14:33,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,0.0,6.000,30.000,,gape,,,,STOP,1.800,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,54,NA,
CM31_TestPart1_sac_2,2024-02-23 12:14:33,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,0.0,6.000,30.000,,gape,,,,START,1.833,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,55,NA,
CM31_TestPart1_sac_2,2024-02-23 12:14:33,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,0.0,6.000,30.000,,gape,,,,STOP,2.000,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,60,NA,
CM31_TestPart1_sac_2,2024-02-23 12:14:33,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,0.0,6.000,30.000,,gape,,,,START,2.033,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,61,NA,
CM31_TestPart1_sac_2,2024-02-23 12:14:33,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,0.0,6.000,30.000,,gape,,,,STOP,2.167,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,65,NA,
CM31_TestPart1_sac_2,2024-02-23 12:14:33,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,0.0,6.000,30.000,,gape,,,,START,2.200,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,66,NA,
CM31_TestPart1_sac_2,2024-02-23 12:14:33,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,0.0,6.000,30.000,,gape,,,,STOP,2.367,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,71,NA,
CM31_TestPart1_sac_2,2024-02-23 12:14:33,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,0.0,6.000,30.000,,gape,,,,START,2.400,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/saccharin_trial_2.avi,72,NA,
